date,location_key,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_hospitalized_patients,new_intensive_care_patients,new_ventilator_patients,cumulative_hospitalized_patients,cumulative_intensive_care_patients,cumulative_ventilator_patients,current_hospitalized_patients,current_intensive_care_patients,current_ventilator_patients,mobility_transit_stations,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_residential,mobility_workplaces,wikidata_id,datacommons_id,openstreetmap_id,latitude,longitude,location_geometry,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm
2020-10-15,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,23,0,3,,915,18,321,,,,,,,,,,,-31,-15,9,-9,10,-20,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),27.034722,23.277778,31.743056,6.50875,
2020-10-16,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,26,0,20,,941,18,341,,,,,,,,,,,-29,-18,9,-13,10,-18,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),27.875,23.125,32.770833,0,
2020-10-17,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,26,0,27,,967,18,368,,,,,,,,,,,-29,-18,8,-18,10,-15,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),27.638889,23.368056,32.534722,1.016,
2020-10-18,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,14,0,0,,981,18,368,,,,,,,,,,,-29,-20,6,-13,9,-3,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),26.597222,22.833333,31.604167,24.13,
2020-10-19,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,6,1,3,,987,19,371,,,,,,,,,,,-34,-19,6,-14,11,-19,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),26.638889,22.472222,32.090278,10.559143,
2020-10-20,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,39,2,9,,1026,21,380,,,,,,,,,,,-30,-16,8,-10,9,-21,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),27.152778,22.652778,31.736111,3.3655,
2020-10-21,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,22,0,0,,1048,21,380,,,,,,,,,,,-32,-17,4,-18,9,-23,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),26.6875,22.673611,31.805556,17.399,
2020-10-22,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,19,0,39,,1067,21,419,,,,,,,,,,,-31,-15,8,-12,5,-23,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),26.784722,22.652778,30.736111,0.8636,
2020-10-23,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,24,0,6,,1091,21,425,,,,,,,,,,,-27,-16,9,-14,5,-21,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),26.916667,23.145833,31.263889,10.631714,
2020-10-24,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,26,0,22,,1117,21,447,,,,,,,,,,,-26,-20,2,-23,5,-18,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),25.979167,22.784722,30.375,7.257143,
2020-10-25,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,22,0,54,,1139,21,501,,,,,,,,,,,-30,-21,3,-16,4,-8,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),26.284722,22.833333,31.111111,12.337143,
2020-10-26,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,9,1,19,,1148,22,520,,,,,,,,,,,-32,-16,8,-13,5,-23,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),25.909722,22.555556,29.645833,0.6985,
2020-10-27,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,7,1,22,,1155,23,542,,,,,,,,,,,-25,-13,10,-11,3,-24,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),27.347222,22.6875,32.222222,2.63525,
2020-10-28,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,32,1,32,,1187,24,574,,,,,,,,,,,-23,-16,6,-17,8,-44,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),26.694444,22.569444,32.069444,7.728857,
2020-10-29,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,31,0,19,,1218,24,593,,,,,,,,,,,-39,-18,1,-13,10,-56,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),26.604167,22.826389,31.756944,1.651,
2020-10-30,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,11,0,14,,1229,24,607,,,,,,,,,,,-36,-22,-2,-22,9,-44,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),26.715278,23.423611,31.368056,3.005667,
2020-10-31,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,0,0,12,,1229,24,619,,,,,,,,,,,-36,-24,-6,-29,6,-24,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),26.097222,22.819444,32.027778,13.1445,
2020-11-01,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,0,0,0,,1229,24,619,,,,,,,,,,,-21,-17,5,-6,2,-8,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),26.791667,22.513889,30.548611,1.11125,
2020-11-02,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,0,0,0,,1229,24,619,,,,,,,,,,,-27,-18,4,-19,4,-23,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),26.097222,22.555556,31.180556,16.891,
2020-11-03,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,7,0,29,,1236,24,648,,,,,,,,,,,-27,-12,9,-15,4,-24,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),25.798611,22.333333,30.263889,1.886857,
2020-11-04,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,5,0,7,,1241,24,655,,,,,,,,,,,-27,-12,9,-14,3,-24,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),26.465278,22.888889,31.104167,6.386286,
2020-11-05,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,10,0,22,,1251,24,677,,,,,,,,,,,-33,-12,10,-15,4,-25,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),26.666667,22.986111,30.493056,0.3175,
2020-11-06,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,15,0,17,,1266,24,694,,,,,,,,,,,-30,-16,6,-12,4,-21,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),26.986111,23.361111,31.298611,0,
2020-11-07,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,18,0,20,,1284,24,714,,,,,,,,,,,-30,-17,1,-17,5,-21,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),26.701389,23.548611,31.451389,10.89025,
2020-11-08,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,41,0,30,,1325,24,744,,,,,,,,,,,-34,-18,1,-15,5,-11,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),26,23.375,30.159722,14.31925,
2020-11-09,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,36,0,35,,1361,24,779,,,,,,,,,,,-29,-18,3,-15,4,-24,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),26.388889,23.506944,31.013889,12.446,
2020-11-10,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,11,0,50,,1372,24,829,,,,,,,,,,,-28,-14,6,-13,4,-24,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),26.75,22.868056,31.083333,0,
2020-11-11,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,11,1,31,,1383,25,860,,,,,,,,,,,-23,-13,8,-11,3,-24,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),27.9375,22.965278,32.423611,0,
2020-11-12,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,15,2,31,,1398,27,891,,,,,,,,,,,-31,-12,8,-10,4,-24,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),28.25,23.381944,32.770833,0,
2020-11-13,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,20,1,20,,1418,28,911,,,,,,,,,,,-22,-15,5,-13,5,-22,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),27.979167,23.888889,33.006944,1.524,
2020-11-14,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,19,2,20,,1437,30,931,,,,,,,,,,,-26,-17,3,-19,4,-21,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),27.083333,23.673611,32.381944,7.112,
2020-11-15,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,16,0,43,,1453,30,974,,,,,,,,,,,-25,-19,2,-12,4,-11,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),26.902778,23.527778,31.715278,6.25475,
2020-11-16,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,0,0,11,,1453,30,985,,,,,,,,,,,-28,-19,3,-20,4,-24,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),26.951389,23.729167,31.701389,11.212286,
2020-11-17,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,10,2,7,,1463,32,992,,,,,,,,,,,-23,-13,7,-10,3,-24,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),26.631944,23.604167,30.652778,6.858,
2020-11-18,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,27,0,37,,1490,32,1029,,,,,,,,,,,-26,-16,2,-17,4,-24,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),26.909722,23.256944,31.673611,3.8735,
2020-11-19,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,40,1,45,,1530,33,1074,,,,,,,,,,,-30,-17,1,-20,5,-25,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),26.270833,23.0625,31.194444,11.20775,
2020-11-20,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,45,0,40,,1575,33,1114,,,,,,,,,,,-24,-16,7,-18,4,-22,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),26.479167,23.319444,31.506944,8.8265,
2020-11-21,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,44,1,33,,1619,34,1147,,,,,,,,,,,-32,-24,-7,-32,6,-21,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),26,23.451389,30.881944,11.33475,
2020-11-22,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,29,1,0,,1648,35,1147,,,,,,,,,,,-24,-14,7,-8,3,-9,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),26.027778,23.333333,31.034722,19.177,
2020-11-23,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,0,0,28,,1648,35,1175,,,,,,,,,,,-27,-17,3,-17,4,-23,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),25.423611,23.013889,29.569444,8.35025,
2020-11-24,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,41,1,8,,1689,36,1183,,,,,,,,,,,-27,-15,4,-14,4,-24,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),26.486111,22.784722,30.583333,7.5565,
2020-11-25,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,45,0,51,,1734,36,1234,,,,,,,,,,,-25,-14,7,-16,3,-23,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),26.118056,23,30.1875,16.6116,
2020-11-26,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,39,0,4,,1773,36,1238,,,,,,,,,,,-27,-12,9,-13,3,-24,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),25.618056,22.833333,29.4375,13.3985,
2020-11-27,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,46,1,39,,1819,37,1277,,,,,,,,,,,-25,-14,9,-11,3,-20,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),26.354167,22.958333,30.576389,6.00075,
2020-11-28,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,47,0,5,,1866,37,1282,,,,,,,,,,,-31,-23,-7,-30,5,-18,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),25.326389,22.569444,29.555556,10.38225,
2020-11-29,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,46,0,33,,1912,37,1315,,,,,,,,,,,-28,-11,11,-2,2,-4,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),26.298611,22.416667,30.243056,2.467429,
2020-11-30,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,30,0,22,,1942,37,1337,,,,,,,,,,,,,,,,,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),,,,,
2020-10-01,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,577,16,131,,22718,430,13685,,,,,,,,,,,-27,-19,15,3,11,-26,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),28.355556,23.977778,33.333333,0,
2020-10-02,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,536,15,186,,23254,445,13871,,,,,,,,,,,-31,-20,7,3,12,-25,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),27.533333,23.844444,32.872222,8.60425,
2020-10-03,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,354,15,96,,23608,460,13967,,,,,,,,,,,-28,-22,8,-1,9,-17,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),26.105556,23.172222,30.455556,6.462889,
2020-10-04,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,246,16,78,,23854,476,14045,,,,,,,,,,,-26,-22,5,7,7,-8,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),26.938889,22.411111,32.216667,10.780889,
2020-10-05,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,500,15,794,,24354,491,14839,,,,,,,,,,,-28,-21,5,4,11,-27,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),27.222222,21.788889,31.944444,0.7112,
2020-10-06,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,507,16,205,,24861,507,15044,,,,,,,,,,,-29,-22,3,2,12,-28,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),27.116667,22.7,31.955556,0,
2020-10-07,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,751,13,511,,25612,520,15555,,,,,,,,,,,-28,-19,7,7,12,-26,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),27.938889,23.122222,32.422222,0.2032,
2020-10-08,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,591,4,325,,26203,524,15880,,,,,,,,,,,-27,-20,6,5,14,-26,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),27.388889,23.5,32.194444,1.705429,
2020-10-09,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,499,2,550,,26702,526,16430,,,,,,,,,,,-34,-22,1,-1,16,-24,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),26.966667,23.522222,30.811111,6.378222,
2020-10-10,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,268,2,390,,26970,528,16820,,,,,,,,,,,-31,-24,2,-4,12,-12,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),26.822222,23.133333,31.322222,8.805333,
2020-10-11,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,206,0,554,,27176,528,17374,,,,,,,,,,,-28,-22,3,6,10,-2,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),27.233333,23.416667,31.1,0.0762,
2020-10-12,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,297,9,238,,27473,537,17612,,,,,,,,,,,-30,-21,2,3,14,-24,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),28.044444,23.661111,32.938889,0,
2020-10-13,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,567,0,568,,28040,537,18180,,,,,,,,,,,-32,-22,0,-1,15,-25,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),27.855556,23.755556,32.366667,0.112889,
2020-10-14,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,444,12,528,,28484,549,18708,,,,,,,,,,,-28,-18,4,4,14,-23,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),28.388889,24.016667,33.288889,2.1082,
2020-10-15,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,599,9,312,,29083,558,19020,,,,,,,,,,,-26,-18,9,3,15,-23,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),28.133333,24.25,32.911111,0.7112,
2020-10-16,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,426,0,386,,29509,558,19406,,,,,,,,,,,-33,-25,-4,-6,17,-23,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),26.838889,23.611111,33.027778,28.67025,
2020-10-17,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,503,0,440,,30012,558,19846,,,,,,,,,,,-26,-21,7,0,12,-11,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),27.5,23.488889,31.994444,3.584222,
2020-10-18,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,211,0,345,,30223,558,20191,,,,,,,,,,,-25,-22,3,4,11,-3,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),27.283333,23.883333,31.75,8.128,
2020-10-19,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,515,21,343,,30738,579,20534,,,,,,,,,,,-29,-25,-2,-6,15,-23,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),26.311111,23.4,31.572222,17.49425,
2020-10-20,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,470,20,212,,31208,599,20746,,,,,,,,,,,-28,-25,-2,-8,15,-25,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),26.866667,23.316667,31.222222,9.144,
2020-10-21,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,633,16,548,,31841,615,21294,,,,,,,,,,,-28,-25,-4,-8,14,-25,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),26.211111,23.727778,31.027778,13.574889,
2020-10-22,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,722,23,334,,32563,638,21628,,,,,,,,,,,-25,-19,7,-3,11,-25,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),27.094444,23.688889,31.666667,3.6576,
2020-10-23,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,513,11,318,,33076,649,21946,,,,,,,,,,,-29,-20,4,-3,12,-23,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),27.277778,23.527778,32.066667,8.664222,
2020-10-24,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,439,19,651,,33515,668,22597,,,,,,,,,,,-25,-23,2,-6,8,-13,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),27.288889,23.3,31.727778,6.886222,
2020-10-25,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,356,11,467,,33871,679,23064,,,,,,,,,,,-23,-23,2,-2,7,-5,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),26.394444,23.272222,31.072222,10.780889,
2020-10-26,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,441,14,441,,34312,693,23505,,,,,,,,,,,-27,-23,0,-6,11,-24,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),25.927778,23.355556,31.605556,12.954,
2020-10-27,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,395,14,556,,34707,707,24061,,,,,,,,,,,-18,-20,6,-5,10,-25,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),25.488889,22.916667,30.077778,5.74675,
2020-10-28,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,407,7,372,,35114,714,24433,,,,,,,,,,,-3,-5,21,21,10,-37,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),27.344444,22.8,31.466667,2.5146,
2020-10-29,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,458,0,489,,35572,714,24922,,,,,,,,,,,-6,2,22,50,14,-58,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),27.691358,23.259259,32.308642,3.048,
2020-10-30,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,321,4,349,,35893,718,25271,,,,,,,,,,,-26,-12,6,21,14,-41,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),26.222222,23.450617,30.617284,6.124222,
2020-10-31,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,422,1,289,,36315,719,25560,,,,,,,,,,,-19,-24,-4,0,9,-18,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),26.049383,23.302469,31.345679,27.657778,
2020-11-01,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,244,1,627,,36559,720,26187,,,,,,,,,,,-7,-19,5,3,6,-7,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),26.024691,23.432099,31.203704,4.148667,
2020-11-02,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,335,11,385,,36894,731,26572,,,,,,,,,,,-19,-17,6,-1,10,-24,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),26.549383,23.401235,31.425926,0.056444,
2020-11-03,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,482,5,392,,37376,736,26964,,,,,,,,,,,-22,-15,8,-1,10,-24,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),27.074074,23.049383,31.944444,2.866571,
2020-11-04,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,525,15,285,,37901,751,27249,,,,,,,,,,,-22,-14,7,1,10,-24,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),27.037037,22.938272,31.777778,4.027714,
2020-11-05,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,639,9,394,,38540,760,27643,,,,,,,,,,,-24,-17,6,-7,11,-26,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),26.111111,23.691358,29.432099,4.402667,
2020-11-06,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,587,0,462,,39127,760,28105,,,,,,,,,,,-27,-16,4,-1,11,-23,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),26.506173,23.376543,31.308642,3.443111,
2020-11-07,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,477,0,460,,39604,760,28565,,,,,,,,,,,-21,-17,4,0,7,-14,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),27.111111,23.41358,32.209877,4.007556,
2020-11-08,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,479,1,623,,40083,761,29188,,,,,,,,,,,-20,-18,3,5,7,-7,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),26.141975,23.209877,31.166667,1.995714,
2020-11-09,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,330,3,916,,40413,764,30104,,,,,,,,,,,-25,-19,2,-1,10,-24,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),27.727778,22.961111,32.566667,6.011333,
2020-11-10,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,748,6,903,,41161,770,31007,,,,,,,,,,,-26,-18,3,-5,10,-25,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),27.011111,23.611111,31.761111,3.499556,
2020-11-11,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,668,5,435,,41829,775,31442,,,,,,,,,,,-24,-15,7,0,10,-24,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),28.105556,23.8,32.716667,8.128,
2020-11-12,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,734,21,632,,42563,796,32074,,,,,,,,,,,-23,-15,8,-2,10,-24,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),28.155556,24.483333,32.766667,1.693333,
2020-11-13,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,801,5,396,,43364,801,32470,,,,,,,,,,,-27,-17,3,-2,11,-23,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),28.561111,24.283333,32.916667,1.4986,
2020-11-14,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,809,2,476,,44173,803,32946,,,,,,,,,,,-24,-19,1,-4,8,-13,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),28.233333,24.372222,32.988889,2.2098,
2020-11-15,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,308,0,1001,,44481,803,33947,,,,,,,,,,,-19,-16,4,8,6,-5,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),28.327778,24.488889,32.716667,0.6096,
2020-11-16,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,558,19,656,,45039,822,34603,,,,,,,,,,,-26,-19,1,-3,10,-24,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),28.3,24.427778,33.394444,2.0066,
2020-11-17,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,646,23,816,,45685,845,35419,,,,,,,,,,,-26,-19,2,-4,10,-25,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),27.788889,24.211111,32.494444,6.646333,
2020-11-18,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,367,4,787,,46052,849,36206,,,,,,,,,,,-24,-17,4,-1,10,-24,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),27.483333,23.966667,32.327778,1.0922,
2020-11-19,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,395,8,439,,46447,857,36645,,,,,,,,,,,-24,-16,6,-3,10,-24,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),28,24.066667,32.944444,3.0988,
2020-11-20,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,872,1,2,,47319,858,36647,,,,,,,,,,,-28,-18,1,-6,12,-23,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),27.488889,24.233333,32.044444,3.556,
2020-11-21,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,364,0,629,,47683,858,37276,,,,,,,,,,,-25,-20,1,-6,8,-13,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),27.111111,23.866667,31.177778,13.010444,
2020-11-22,ID_JB,ID,Indonesia,JB,West Java,,,ID,IDN,1,372,0,156,,48055,858,37432,,,,,,,,,,,-23,-20,-1,-1,7,-7,Q3724,,2388361,-6.75,107.5,POINT(107.5 -6.75),26.516667,23.922222,31.205556,7.563556,
